Open,High,Low,Close,Adj Close,Volume,implied_volatility,log_return,realized_volatility_10d,realized_volatility_20d,realized_volatility_60d
1164.0799560546875,1169.25,1162.510009765625,1162.9100341796875,1162.9100341796875,1504300000,0.13079999923706054,-0.001005523855696226,0.09164775832026384,0.11675062188425687,0.10557822380072023
1162.9100341796875,1174.800048828125,1162.9100341796875,1173.47998046875,1173.47998046875,1393000000,0.13039999961853027,0.009048162623096715,0.0955215535312788,0.11080450465075316,0.10429119537344368
1173.47998046875,1184.1700439453125,1171.4300537109375,1184.1700439453125,1184.1700439453125,1531600000,0.13329999923706054,0.009068467860586732,0.09824579934743431,0.11275662363090087,0.105054179662977
1184.1700439453125,1184.47998046875,1179.8499755859375,1183.81005859375,1183.81005859375,1453300000,0.13380000114440918,-0.0003040442391805766,0.0990094010373703,0.11321832222183698,0.1045564071946237
1183.81005859375,1183.81005859375,1175.3199462890625,1175.4300537109375,1175.4300537109375,1364400000,0.13210000038146974,-0.007104016316032263,0.11365289067237744,0.10961244073347665,0.10569089348502289
1175.4300537109375,1188.4599609375,1175.4300537109375,1181.93994140625,1181.93994140625,1684200000,0.13210000038146974,0.005523022908414389,0.10696611583896777,0.10940009115797521,0.10605429785346138
1181.93994140625,1184.9000244140625,1180.1500244140625,1183.550048828125,1183.550048828125,1456700000,0.12979999542236328,0.0013613312059484544,0.08022398486926825,0.10960860431076443,0.10512828492100586
1183.550048828125,1184.0,1169.18994140625,1170.3399658203125,1170.3399658203125,1526600000,0.135,-0.01122416222607588,0.10239184044195021,0.11202615620419674,0.10812854082489834
1170.3399658203125,1178.1800537109375,1167.8900146484375,1177.239990234375,1177.239990234375,1392700000,0.12970000267028808,0.00587843175777874,0.1055563576320886,0.1112646731199637,0.10855983118134532
1177.239990234375,1179.52001953125,1171.4100341796875,1176.93994140625,1176.93994140625,1428300000,0.12670000076293944,-0.00025490730399743494,0.10537476989065725,0.10384817442743056,0.10702972181268695
1176.93994140625,1182.4599609375,1176.93994140625,1181.760009765625,1181.760009765625,1149600000,0.12720000267028808,0.004087060812071601,0.10562813885338741,0.09720481854082047,0.10696123578757175
1181.760009765625,1186.6199951171875,1181.0799560546875,1182.6500244140625,1182.6500244140625,504580000,0.12779999732971192,0.0007528429313087548,0.09713447653457609,0.09736854213062036,0.1069610064167296
1182.6500244140625,1186.93994140625,1172.3699951171875,1178.5699462890625,1178.5699462890625,1378500000,0.13300000190734862,-0.0034559102806413825,0.08702652902755363,0.09955314595315518,0.10528522704513218
1178.5699462890625,1178.6600341796875,1173.81005859375,1173.8199462890625,1173.8199462890625,1553500000,0.13239999771118163,-0.004038451679006934,0.08882286442788818,0.10175224210964598,0.10525377864646213
1173.780029296875,1191.3699951171875,1173.780029296875,1191.3699951171875,1191.3699951171875,1772800000,0.12970000267028808,0.014840559419618787,0.111068830604242,0.11131774293399384,0.10841365235415577
1191.3699951171875,1194.800048828125,1186.719970703125,1190.3299560546875,1190.3299560546875,1774900000,0.12979999542236328,-0.0008733586513248539,0.10895624511888478,0.10723870867688687,0.10788069086152502
1190.3299560546875,1197.4599609375,1187.7099609375,1191.1700439453125,1191.1700439453125,1566700000,0.12960000038146974,0.0007055115897298418,0.10889574634489371,0.0936218343731205,0.10786962830462023
1191.1700439453125,1192.4100341796875,1185.1800537109375,1190.25,1190.25,1354400000,0.13189999580383302,-0.0007726851828824213,0.08755595027444782,0.0933527335521483,0.1076247562129862
1190.25,1192.1700439453125,1177.0699462890625,1177.0699462890625,1177.0699462890625,1533900000,0.13670000076293945,-0.011135114976819826,0.10472319128999455,0.10270597602686206,0.11042407962035727
1177.0699462890625,1184.050048828125,1177.0699462890625,1182.81005859375,1182.81005859375,1525200000,0.13189999580383302,0.004864758897237687,0.1075105705454142,0.10372449138465366,0.11070755254224479
1182.81005859375,1190.510009765625,1173.7900390625,1189.239990234375,1189.239990234375,1624700000,0.12880000114440918,0.005421426409419166,0.10895695767076714,0.10474604644041095,0.10987525681412957
1189.239990234375,1191.449951171875,1185.239990234375,1188.0,1188.0,1443700000,0.12760000228881835,-0.00104321848187489,0.1092732838979189,0.10066008108209623,0.10988851873746062
1188.0,1198.739990234375,1188.0,1198.6800537109375,1198.6800537109375,1436100000,0.12539999961853027,0.008949775217871275,0.11447493109325373,0.10052866995529,0.11088186179274713
1198.6800537109375,1205.2900390625,1197.8399658203125,1203.3800048828125,1203.3800048828125,1544400000,0.12729999542236328,0.0039132719874020675,0.11020974934551218,0.10113346775360851,0.11016206246154893
1203.3800048828125,1206.6099853515625,1199.43994140625,1205.719970703125,1205.719970703125,1695800000,0.12350000381469727,0.0019426064338470413,0.08611423673283598,0.09673505676493181,0.10965372754372069
1205.719970703125,1207.969970703125,1198.4100341796875,1203.2099609375,1203.2099609375,1793900000,0.12270000457763672,-0.0020839216956993764,0.08713761742473063,0.0960677713018323,0.1052589689469622
1203.2099609375,1203.2099609375,1193.489990234375,1194.199951171875,1194.199951171875,2335000000,0.11949999809265137,-0.00751648864084824,0.09729960185196736,0.10055605329329123,0.10610312892328261
1194.199951171875,1203.4300537109375,1193.3599853515625,1194.6500244140625,1194.6500244140625,1422800000,0.11829999923706054,0.00037681164753962013,0.09713093290927789,0.09063886383257759,0.10611550360365933
1194.6500244140625,1205.9300537109375,1194.6500244140625,1205.449951171875,1205.449951171875,1483700000,0.11550000190734863,0.008999624816466411,0.08172693313395417,0.0934865791660475,0.10622075700968242
1205.449951171875,1211.4200439453125,1203.8499755859375,1209.5699462890625,1209.5699462890625,1390800000,0.11449999809265136,0.003411979436247485,0.08081169009739393,0.09364400040231807,0.10589807362539855
1209.5699462890625,1213.6600341796875,1208.7099609375,1210.1300048828125,1210.1300048828125,956100000,0.11229999542236328,0.0004629157457973036,0.07915761794411585,0.09313019378390877,0.10575049404355433
1210.1300048828125,1214.1300048828125,1204.9200439453125,1204.9200439453125,1204.9200439453125,922000000,0.12140000343322754,-0.004314584720309152,0.08393887876962557,0.09515792633123732,0.10634566952385706
1204.9200439453125,1213.5400390625,1204.9200439453125,1213.5400390625,1213.5400390625,983000000,0.12,0.0071285291665349896,0.07975443834796242,0.09609588410348283,0.10315267172756219
1213.5400390625,1213.8499755859375,1210.949951171875,1213.449951171875,1213.449951171875,925900000,0.11619999885559082,-7.423837018602848e-05,0.07850314313955664,0.0940958166213156,0.10309189290376375
1213.449951171875,1216.469970703125,1213.4100341796875,1213.550048828125,1213.550048828125,829800000,0.125600004196167,8.248673778874002e-05,0.07832232290828724,0.08024028479597417,0.10305240341720319
1213.550048828125,1217.3299560546875,1211.6500244140625,1211.9200439453125,1211.9200439453125,786900000,0.13289999961853027,-0.0013440735740731075,0.07768539792993405,0.08039724102220176,0.10252189066120948
1211.9200439453125,1217.800048828125,1200.3199462890625,1202.0799560546875,1202.0799560546875,1510800000,0.14079999923706055,-0.008152562047846815,0.07961562355134102,0.08658978733486004,0.10172807275162214
1202.0799560546875,1205.8399658203125,1185.3900146484375,1188.050048828125,1188.050048828125,1721000000,0.1397999954223633,-0.011740004384716105,0.1011386604883291,0.09680267854233386,0.10357964650670964
1188.050048828125,1192.72998046875,1183.719970703125,1183.739990234375,1183.739990234375,1738900000,0.1409000015258789,-0.0036344391932794083,0.08655740886034516,0.08878366608872319,0.10397871267281902
1183.739990234375,1191.6300048828125,1183.27001953125,1187.8900146484375,1187.8900146484375,1569100000,0.13579999923706054,0.003499726889387917,0.08670683640475052,0.08797782696018276,0.1039097662310123
1187.8900146484375,1192.199951171875,1182.1600341796875,1186.18994140625,1186.18994140625,1477900000,0.13489999771118164,-0.0014321956835941646,0.08583420029270465,0.08593765731522655,0.10259726630662702
1186.18994140625,1194.780029296875,1184.800048828125,1190.25,1190.25,1490400000,0.1322999954223633,0.0034169283837069677,0.08871827184136861,0.0867623090568796,0.10038278324539136
1190.25,1190.25,1180.4300537109375,1182.989990234375,1182.989990234375,1488800000,0.13189999580383302,-0.0061182454723810965,0.07807787788062714,0.08275908413930781,0.10128416883974604
1182.989990234375,1187.9200439453125,1175.6400146484375,1187.699951171875,1187.699951171875,1562100000,0.125600004196167,0.003973499066449697,0.08408417609002415,0.08280347852057711,0.10109586104406398
1187.699951171875,1187.699951171875,1175.81005859375,1177.449951171875,1177.449951171875,1510300000,0.1284000015258789,-0.008667580994090578,0.0889276756923712,0.08685367149238747,0.10063227246857584
1177.449951171875,1185.2099609375,1177.449951171875,1184.52001953125,1184.52001953125,1335400000,0.12430000305175781,0.005986604031937076,0.09975121438740855,0.09039953035471512,0.10111958769017729
1184.52001953125,1195.97998046875,1180.0999755859375,1195.97998046875,1195.97998046875,1596800000,0.12470000267028808,0.009628270925436201,0.10989457747690179,0.09387940269270771,0.10255932199772422
1195.97998046875,1195.97998046875,1184.4100341796875,1184.6300048828125,1184.6300048828125,1498700000,0.13180000305175782,-0.009535422983762518,0.10398423859048195,0.09985903514319217,0.10245555626495699
1184.6300048828125,1184.6300048828125,1173.4200439453125,1175.4100341796875,1175.4100341796875,1692000000,0.13829999923706054,-0.007813441684863667,0.1097082356585773,0.09660243537522577,0.10406030164009404
1175.4100341796875,1179.449951171875,1167.8199462890625,1167.8699951171875,1167.8699951171875,1643500000,0.14359999656677247,-0.006435479320456572,0.11037797140060714,0.09660753375704204,0.10127279760401749
1167.8699951171875,1173.030029296875,1163.75,1163.75,1163.75,1494600000,0.14649999618530274,-0.0035340230516199287,0.11073904203637809,0.09643258362279006,0.0985238605243544
1163.75,1174.300048828125,1163.75,1168.4100341796875,1168.4100341796875,1610400000,0.140600004196167,0.003996329851615026,0.11155461314028439,0.09823000883975148,0.09874406827239063
1168.4100341796875,1175.9599609375,1168.4100341796875,1174.0699462890625,1174.0699462890625,1635900000,0.134399995803833,0.004832419632938723,0.11335823684611439,0.09585238544368296,0.09905584621789235
1174.0699462890625,1177.5,1170.1500244140625,1174.550048828125,1174.550048828125,1600600000,0.13239999771118163,0.00040883799571498974,0.11057132473048126,0.09597319561710853,0.09905413926164548
1174.550048828125,1175.6099853515625,1166.25,1171.3599853515625,1171.3599853515625,1641800000,0.13239999771118163,-0.002719682678708843,0.1029628552150573,0.09582570482547922,0.09928646151695338
1171.3599853515625,1182.0699462890625,1171.3599853515625,1181.27001953125,1181.27001953125,1679800000,0.1281999969482422,0.008424693022826934,0.10788565538353617,0.10244578209299118,0.09821431965325131
1181.27001953125,1190.3900146484375,1180.949951171875,1189.4100341796875,1189.4100341796875,1681980000,0.12029999732971192,0.006867267158630261,0.10149014861043007,0.10295524059334693,0.09373933105452854
1189.4100341796875,1195.25,1188.9200439453125,1193.18994140625,1193.18994140625,1561740000,0.1165999984741211,0.0031729290996995304,0.08930887766749881,0.09469621940125718,0.09364033462383306
1193.18994140625,1193.18994140625,1185.6400146484375,1189.8900146484375,1189.8900146484375,1554460000,0.11789999961853027,-0.002769465505019701,0.07878344946168159,0.09427861806712484,0.09381562584501121
1189.8900146484375,1203.469970703125,1189.6700439453125,1203.030029296875,1203.030029296875,1648160000,0.11210000038146972,0.01098252050319909,0.07987920041257705,0.10117902429343449,0.09627805405701374
1203.030029296875,1204.1500244140625,1199.27001953125,1201.719970703125,1201.719970703125,1347270000,0.11729999542236329,-0.0010895591835757032,0.07510961209667592,0.10109352949562492,0.09628400155097977
1201.719970703125,1205.1099853515625,1200.1600341796875,1202.300048828125,1202.300048828125,1416170000,0.11600000381469727,0.00048259010452929307,0.07614447038688517,0.10056366583436398,0.09464003541192109
1202.300048828125,1203.8299560546875,1191.5400390625,1191.989990234375,1191.989990234375,1511040000,0.12,-0.008612258457473676,0.09416749404202006,0.10309950987246114,0.09466312128089763
1191.989990234375,1198.75,1191.5400390625,1197.010009765625,1197.010009765625,1491670000,0.11510000228881836,0.004202617764653276,0.09484331213699519,0.10320860847839443,0.09502883966791466
1197.010009765625,1208.3800048828125,1193.280029296875,1205.300048828125,1205.300048828125,1562300000,0.11430000305175782,0.006901750205170698,0.09403257508802326,0.09982677908809447,0.09477502422330449
1205.300048828125,1206.9300537109375,1203.5899658203125,1206.1400146484375,1206.1400146484375,1290180000,0.11520000457763672,0.0006966508245472663,0.08909154733254711,0.09819338666262821,0.09417895777740942
1206.1400146484375,1212.43994140625,1205.52001953125,1210.1199951171875,1210.1199951171875,1527080000,0.11270000457763672,0.003294334262127831,0.08545084924625725,0.09317555322119861,0.09435184343137194
1210.1199951171875,1212.43994140625,1205.06005859375,1210.3399658203125,1210.3399658203125,1490100000,0.11100000381469727,0.00018175942364727842,0.08535210137510664,0.08521783711639745,0.09120858742308006
1210.3399658203125,1211.3299560546875,1200.739990234375,1200.75,1200.75,1580120000,0.11770000457763671,-0.007954922070865405,0.09581859583881197,0.08541477857744353,0.09216432044121198
1200.75,1202.9200439453125,1197.3499755859375,1201.5899658203125,1201.5899658203125,1551200000,0.11180000305175782,0.0006992897479059688,0.07774809478159232,0.08072964084901046,0.09215922073211802
1201.5899658203125,1202.47998046875,1184.1600341796875,1184.1600341796875,1184.1600341796875,1744940000,0.13140000343322755,-0.014611959979605212,0.10671032738578592,0.09757187445627091,0.09676882726443757
1184.1600341796875,1193.52001953125,1184.1600341796875,1190.800048828125,1190.800048828125,1501090000,0.12390000343322755,0.005591699832857658,0.11226808061011681,0.0984107395024463,0.0974282724848431
1190.800048828125,1200.4200439453125,1187.800048828125,1200.199951171875,1200.199951171875,1518750000,0.11569999694824219,0.007862777725995748,0.11128839548405302,0.10056112557519994,0.09841304735824996
1200.199951171875,1212.1500244140625,1199.6099853515625,1211.3699951171875,1211.3699951171875,1523680000,0.11489999771118165,0.009263777602271862,0.11843646997957365,0.10458498798371778,0.09967433189555581
1211.3699951171875,1211.3699951171875,1198.1300048828125,1203.5999755859375,1203.5999755859375,1795480000,0.12079999923706054,-0.006434901002669486,0.11935439445054626,0.10738743414773601,0.09609524605437192
1203.5999755859375,1212.25,1203.5999755859375,1210.4100341796875,1210.4100341796875,1708060000,0.12039999961853028,0.005642127938093621,0.1228569600516563,0.10539443300589109,0.0967187145127336
1210.4100341796875,1215.7900390625,1204.219970703125,1210.0799560546875,1210.0799560546875,1568540000,0.125,-0.0002727366181043891,0.12176620136360583,0.10334629045506621,0.09672105900767397
1210.0799560546875,1215.719970703125,1204.449951171875,1210.469970703125,1210.469970703125,1616240000,0.12930000305175782,0.00032225292897391546,0.12177422244397837,0.10299543011126733,0.0966970323331964
1210.469970703125,1224.760009765625,1210.469970703125,1222.1199951171875,1222.1199951171875,1636820000,0.11939999580383301,0.009578361866919956,0.12146871601994264,0.10670788561362442,0.09556342647468652
1222.1199951171875,1229.1099853515625,1222.1199951171875,1225.31005859375,1225.31005859375,1488830000,0.12260000228881836,0.0026068694206831493,0.12137793777252594,0.10063465323933773,0.09524717272526992
1225.31005859375,1225.68994140625,1218.5699462890625,1219.4300537109375,1219.4300537109375,1523090000,0.12399999618530273,-0.004810340527826947,0.08977893190793301,0.10246885906385517,0.09533776630027377
1219.4300537109375,1219.4300537109375,1206.6600341796875,1207.010009765625,1207.010009765625,1704970000,0.12699999809265136,-0.01023734532231883,0.10963282390153391,0.10962936607866597,0.09777051364498712
1207.010009765625,1211.22998046875,1201.4100341796875,1209.25,1209.25,1604020000,0.12489999771118164,0.0018540975449818477,0.10362637271048088,0.104659116412818,0.09614621200164467
1209.25,1213.0400390625,1198.1500244140625,1200.0799560546875,1200.0799560546875,1449820000,0.12800000190734864,-0.007612148101110925,0.09935036268358564,0.10779849032931774,0.09711400242737511
1200.0799560546875,1206.8299560546875,1199.510009765625,1206.8299560546875,1206.8299560546875,1437430000,0.12390000343322755,0.005608866091690017,0.09908242957601317,0.10681418260365522,0.09772336782465346
1206.8299560546875,1210.5400390625,1197.75,1197.75,1197.75,1513530000,0.13149999618530273,-0.007552253930440114,0.10116113291573242,0.11012752367227562,0.09886106127852934
1197.75,1197.75,1185.6099853515625,1188.0699462890625,1188.0699462890625,1653190000,0.13489999771118164,-0.00811470022614856,0.10696409391541735,0.11254128382485475,0.09906076636132151
1188.0699462890625,1193.280029296875,1186.3399658203125,1190.2099609375,1190.2099609375,1581930000,0.13289999961853027,0.0017996327677856619,0.10805021630343124,0.112897218327326,0.09913203504105884
1190.2099609375,1191.97998046875,1182.780029296875,1189.6500244140625,1189.6500244140625,2344370000,0.13140000343322755,-0.0004705625853757874,0.08876708911146099,0.10972125325097161,0.09731785094338166
1189.6500244140625,1189.6500244140625,1178.8199462890625,1183.780029296875,1183.780029296875,1819440000,0.13609999656677246,-0.004946433602739591,0.08411682717128262,0.11075242574666162,0.09749292616410261
1183.780029296875,1189.5899658203125,1171.6300048828125,1171.7099609375,1171.7099609375,2114470000,0.1427000045776367,-0.010248546209256063,0.09075107606707501,0.10440857806348339,0.09955668997566847
1171.7099609375,1176.260009765625,1168.699951171875,1172.530029296875,1172.530029296875,2246870000,0.140600004196167,0.0006996454255908223,0.08616839606139108,0.10202202148841187,0.09927415212916499
1172.530029296875,1180.1099853515625,1171.4200439453125,1171.4200439453125,1171.4200439453125,1721720000,0.13420000076293945,-0.0009471067214324451,0.08292914685766015,0.0967898979594841,0.0980110798677166
1171.4200439453125,1179.9100341796875,1171.4200439453125,1174.280029296875,1174.280029296875,1746220000,0.1375,0.002438493140166367,0.08323062207561899,0.0897681938623454,0.09820251349625572
1174.280029296875,1179.3900146484375,1163.68994140625,1165.3599853515625,1165.3599853515625,2223250000,0.14489999771118164,-0.007625179181011431,0.07465555358241764,0.09072078870511179,0.09925628288004398
1165.3599853515625,1181.5400390625,1165.3599853515625,1181.4100341796875,1181.4100341796875,2097110000,0.13640000343322753,0.01367862973137081,0.11004815295004301,0.10291241062985505,0.10350774483416511
1181.4100341796875,1184.530029296875,1179.489990234375,1180.5899658203125,1180.5899658203125,2214230000,0.1402000045776367,-0.0006943847521812366,0.10342610630773424,0.10287221713886012,0.10225040707534683
1180.5899658203125,1189.800048828125,1169.9100341796875,1172.9200439453125,1172.9200439453125,2168690000,0.1409000015258789,-0.006517880949263398,0.10633865160343056,0.10435474993369084,0.10029646215465239
1172.7900390625,1178.6099853515625,1167.719970703125,1176.1199951171875,1176.1199951171875,2079770000,0.14109999656677247,0.002724477316724463,0.10836413661500846,0.09723128386562686,0.10021671928769778
1176.1199951171875,1183.56005859375,1176.1199951171875,1181.3900146484375,1181.3900146484375,1870800000,0.13680000305175782,0.00447084278556942,0.1094179156627441,0.09859738549055355,0.1003856416364008
1181.3900146484375,1189.3399658203125,1181.3900146484375,1184.0699462890625,1184.0699462890625,1797400000,0.13149999618530273,0.0022658872536414033,0.09422444816580754,0.09895462475054573,0.10046074226732259
1184.0699462890625,1191.8800048828125,1183.81005859375,1191.1400146484375,1191.1400146484375,1900620000,0.12329999923706055,0.005953233066958344,0.09731849812649551,0.09659247589884537,0.10096561788920083
1191.1400146484375,1191.75,1181.1300048828125,1181.199951171875,1181.199951171875,1661330000,0.12619999885559083,-0.008380014491591885,0.1091458982974612,0.0998338745434987,0.10165624457795172
1181.199951171875,1184.0699462890625,1178.68994140625,1181.2099609375,1181.2099609375,1525310000,0.11979999542236328,8.474198803386038e-06,0.10882526999705176,0.09693799467623634,0.1013142730312498
1181.2099609375,1190.1700439453125,1170.8499755859375,1187.760009765625,1187.760009765625,1979830000,0.11300000190734863,0.005529884802782768,0.1007627314075576,0.09686920118206992,0.1003545642843116
1187.760009765625,1187.760009765625,1171.4000244140625,1173.7900390625,1173.7900390625,2049740000,0.133100004196167,-0.01183132550562878,0.09864769586759607,0.10188816481238142,0.10254442662452128
1173.7900390625,1174.6700439453125,1161.699951171875,1162.050048828125,1162.050048828125,2355040000,0.1452999973297119,-0.010052134263021657,0.10937484748002259,0.1038922907470788,0.10245935691325939
1162.050048828125,1162.050048828125,1141.9200439453125,1142.6199951171875,1142.6199951171875,2689960000,0.17739999771118165,-0.01686186196276537,0.1323551386208514,0.11722893855174478,0.10625496637258838
1142.6199951171875,1148.9200439453125,1139.800048828125,1145.97998046875,1145.97998046875,2180670000,0.16559999465942382,0.002936282269934283,0.13259853660489526,0.1184513624944619,0.10541926595023526
1145.97998046875,1154.6700439453125,1145.97998046875,1152.780029296875,1152.780029296875,2142700000,0.14960000038146973,0.005916292813629376,0.13493352384487192,0.12095878549774894,0.10544933368359469
1152.780029296875,1155.5,1136.1500244140625,1137.5,1137.5,2217050000,0.16920000076293945,-0.013343570060666856,0.14220946985717878,0.1244355085417169,0.1086355971974123
1137.5,1159.949951171875,1137.5,1159.949951171875,1159.949951171875,2308560000,0.14409999847412108,0.019543986803022037,0.1801746707980944,0.14508237603386814,0.11575071189430605
1159.949951171875,1159.949951171875,1142.949951171875,1152.1199951171875,1152.1199951171875,2045880000,0.15380000114440917,-0.0067731393687058975,0.17892084848444778,0.14676372007645194,0.11607253064996632
1152.1199951171875,1164.050048828125,1152.1199951171875,1162.0999755859375,1162.0999755859375,1795030000,0.14619999885559082,0.008624972960833317,0.18732458950202815,0.1501942230925046,0.11750371715387022
1162.0999755859375,1164.800048828125,1151.8299560546875,1151.8299560546875,1151.8299560546875,1959740000,0.1490999984741211,-0.008876748450908203,0.1858589310556254,0.15104266327857274,0.11874361515566523
1151.739990234375,1159.8699951171875,1144.4200439453125,1156.3800048828125,1156.3800048828125,2151520000,0.14869999885559082,0.003942496392166546,0.18186805032901282,0.1425649795700472,0.11769080430139106
1156.3800048828125,1156.3800048828125,1143.219970703125,1143.219970703125,1143.219970703125,2182270000,0.16860000610351564,-0.011445623573942097,0.18382799606298358,0.14722048640884614,0.11886899343092107
1143.219970703125,1156.969970703125,1139.18994140625,1156.8499755859375,1156.8499755859375,2362360000,0.15310000419616698,0.011851956462206029,0.17344512953564936,0.1534059306402317,0.12136880485276574
1156.8499755859375,1162.8699951171875,1154.7099609375,1162.1600341796875,1162.1600341796875,1980040000,0.15119999885559082,0.004579598925333747,0.1740907218636926,0.15409333622252877,0.12171985304757309
1162.1600341796875,1166.8900146484375,1156.7099609375,1161.1700439453125,1161.1700439453125,2167020000,0.1452999973297119,-0.0008522166554060164,0.17248474297187164,0.15292543259917454,0.11938990734134632
1161.1700439453125,1176.010009765625,1161.1700439453125,1175.6500244140625,1175.6500244140625,2306480000,0.13850000381469726,0.01239305156034736,0.16175975597451908,0.15974673048366522,0.12231076236386779
1175.6500244140625,1178.6199951171875,1166.77001953125,1172.6300048828125,1172.6300048828125,1997100000,0.1397999954223633,-0.0025721133412976343,0.13554498031048384,0.15813858382057833,0.12238048097796854
1172.6300048828125,1177.75,1170.5,1171.3499755859375,1171.3499755859375,1707200000,0.14050000190734863,-0.0010921846046322305,0.12917075143302068,0.15559047630311243,0.12119408416440693
1171.3499755859375,1178.8699951171875,1169.3800048828125,1178.8399658203125,1178.8399658203125,1857020000,0.1375,0.006373966172402125,0.1262307524647076,0.1574518048862919,0.12161891288823211
1178.8399658203125,1178.8399658203125,1162.97998046875,1166.219970703125,1166.219970703125,1889660000,0.1490999984741211,-0.01076315086971956,0.13081548185936415,0.16032005194088284,0.1225635348654443
1166.219970703125,1171.77001953125,1157.7099609375,1171.1099853515625,1171.1099853515625,1834970000,0.14449999809265138,0.004184280247109813,0.1309608095002689,0.15587433447642,0.12292285620393105
1171.1099853515625,1173.3699951171875,1157.760009765625,1159.3599853515625,1159.3599853515625,1995290000,0.16120000839233398,-0.010083888412137035,0.12738967266476975,0.15590122418288568,0.12421397470732103
1159.3599853515625,1163.75,1146.1800537109375,1154.050048828125,1154.050048828125,2188590000,0.1631999969482422,-0.004590579075786052,0.11584009780436608,0.14405394238994707,0.12445176637471811
1154.050048828125,1165.75,1153.6400146484375,1165.68994140625,1165.68994140625,1856860000,0.1568000030517578,0.010035599091202397,0.12506938577952997,0.14780330133824546,0.12548730906157293
1165.68994140625,1174.3499755859375,1159.8599853515625,1173.800048828125,1173.800048828125,1887260000,0.14569999694824218,0.006933254635373273,0.12909699376429948,0.14830861425957287,0.12638760438569396
1173.800048828125,1187.9000244140625,1173.800048828125,1185.56005859375,1185.56005859375,2266320000,0.13630000114440918,0.009968895481321639,0.1236066026618533,0.14153756304459628,0.12460028453275745
1185.56005859375,1191.0899658203125,1184.489990234375,1191.0799560546875,1191.0799560546875,1775860000,0.1331999969482422,0.004645135445231884,0.12333858392048362,0.1261883753076286,0.12443447801074141
1191.0799560546875,1191.219970703125,1185.18994140625,1189.280029296875,1189.280029296875,1631750000,0.13140000343322755,-0.0015123150380106515,0.12360938366933896,0.12305382606847264,0.12338438382244651
1189.280029296875,1197.43994140625,1188.760009765625,1193.8599853515625,1193.8599853515625,1681170000,0.12949999809265136,0.0038436362656395443,0.12146069384824189,0.12057233480669809,0.12211109419335002
1193.8599853515625,1195.2900390625,1189.8699951171875,1194.0699462890625,1194.0699462890625,1681000000,0.12689999580383302,0.00017585184159638718,0.10197674574666027,0.11452041405231797,0.12142892275214635
1194.0699462890625,1194.0699462890625,1185.9599609375,1190.010009765625,1190.010009765625,1742180000,0.12579999923706053,-0.0034058760803961736,0.10524080502745123,0.1156625834638584,0.12100617154997353
1190.010009765625,1198.949951171875,1190.010009765625,1197.6199951171875,1197.6199951171875,1654110000,0.12239999771118164,0.00637453131772754,0.08445229492124075,0.10625971137162116,0.1217730461990838
1197.6199951171875,1199.56005859375,1195.280029296875,1198.780029296875,1198.780029296875,1381430000,0.12149999618530273,0.0009681474365535906,0.07396731997947506,0.10016488616117078,0.121791447720621
1198.780029296875,1198.780029296875,1191.5,1191.5,1191.5,1840680000,0.13289999961853027,-0.006091379853434456,0.07997596726100886,0.10332161277392311,0.1206675172555372
